Day,S,T,K,Value,tau,rate
44427,3.22,0.09315,3.1,0.1127,0.0227,1.03871
44427,3.22,0.09315,3,0.1888,0.0227,1.07333
44427,3.22,0.34247,3.1,0.1685,0.0227,1.03871
44427,3.22,0.34247,3.2,0.119,0.0227,1.00625
44427,3.22,0.34247,3.3,0.0827,0.0227,0.97576
44427,3.22,0.34247,3.4,0.0563,0.0227,0.94706
44427,3.22,0.34247,3.5,0.0381,0.0227,0.92
44427,3.22,0.34247,3.6,0.0266,0.0227,0.89444
44427,3.22,0.34247,3.7,0.018,0.0227,0.87027
44427,3.22,0.34247,3.8,0.0136,0.0227,0.84737
44427,3.22,0.34247,3.9,0.0107,0.0227,0.82564
44427,3.22,0.34247,3,0.2318,0.0227,1.07333
44427,3.22,0.34247,4,0.0086,0.0227,0.805
44427,3.22,0.34247,4.1,0.0073,0.0227,0.78537
44427,3.22,0.01644,3.1,0.088,0.0227,1.03871
44427,3.22,0.01644,3.2,0.0214,0.0227,1.00625
44427,3.22,0.01644,3.3,0.0036,0.0227,0.97576
44427,3.22,0.01644,3.4,0.0011,0.0227,0.94706
44427,3.22,0.01644,3.5,0.0006,0.0227,0.92
44427,3.22,0.01644,3.6,0.0002,0.0227,0.89444
44427,3.22,0.01644,3.7,0.0002,0.0227,0.87027
44427,3.22,0.01644,3.8,0.0002,0.0227,0.84737
44427,3.22,0.01644,3.9,0.0002,0.0227,0.82564
44427,3.22,0.01644,3,0.182,0.0227,1.07333
44427,3.22,0.01644,2.95,0.2312,0.0227,1.09153
44427,3.22,0.09315,2.95,0.2342,0.0227,1.09153
44427,3.22,0.34247,2.95,0.2623,0.0227,1.09153
44427,3.22,0.01644,2.9,0.278,0.0227,1.11034
44427,3.22,0.09315,2.9,0.2837,0.0227,1.11034
44427,3.22,0.34247,2.9,0.3027,0.0227,1.11034
44427,3.22,0.59178,2.9,0.3313,0.0227,1.11034
44427,3.22,0.59178,2.95,0.2951,0.0227,1.09153
44427,3.22,0.59178,3,0.2645,0.0227,1.07333
44427,3.22,0.59178,3.1,0.2081,0.0227,1.03871
44427,3.22,0.59178,3.2,0.1602,0.0227,1.00625
44427,3.22,0.59178,3.3,0.1237,0.0227,0.97576
44427,3.22,0.59178,3.4,0.093,0.0227,0.94706
44427,3.22,0.59178,3.5,0.0692,0.0227,0.92
44427,3.22,0.59178,3.6,0.0511,0.0227,0.89444
44427,3.22,0.59178,3.7,0.0385,0.0227,0.87027
44426,3.18,0.09589,3.4,0.0157,0.0228,0.93529
44426,3.18,0.09589,3.5,0.0076,0.0228,0.90857
44426,3.18,0.09589,3.6,0.005,0.0228,0.88333
44426,3.18,0.09589,3.7,0.0039,0.0228,0.85946
44426,3.18,0.09589,3.8,0.0032,0.0228,0.83684
44426,3.18,0.09589,3.9,0.0029,0.0228,0.81538
44426,3.18,0.09589,4,0.0024,0.0228,0.795
44426,3.18,0.09589,4.1,0.0017,0.0228,0.77561
44426,3.18,0.09589,4.2,0.0015,0.0228,0.75714
44426,3.18,0.09589,3.3,0.0363,0.0228,0.96364
44426,3.18,0.09589,4.3,0.0013,0.0228,0.73953
44426,3.18,0.09589,4.4,0.0009,0.0228,0.72273
44426,3.18,0.09589,3.2,0.079,0.0228,0.99375
44426,3.18,0.09589,3.1,0.145,0.0228,1.02581
44426,3.18,0.09589,3,0.2322,0.0228,1.06
44426,3.18,0.34521,3.1,0.1931,0.0228,1.02581
44426,3.18,0.34521,3.2,0.1377,0.0228,0.99375
44426,3.18,0.34521,3.3,0.0958,0.0228,0.96364
44426,3.18,0.34521,3.4,0.064,0.0228,0.93529
44426,3.18,0.34521,3.5,0.0427,0.0228,0.90857
44426,3.18,0.34521,3.6,0.029,0.0228,0.88333
44426,3.18,0.34521,3.7,0.0202,0.0228,0.85946
44426,3.18,0.34521,3.8,0.0144,0.0228,0.83684
44426,3.18,0.34521,3.9,0.011,0.0228,0.81538
44426,3.18,0.34521,3,0.2595,0.0228,1.06
44426,3.18,0.34521,4,0.0089,0.0228,0.795
44426,3.18,0.34521,4.1,0.0075,0.0228,0.77561
44426,3.18,0.01918,3.1,0.1275,0.0228,1.02581
44426,3.18,0.01918,3.2,0.0458,0.0228,0.99375
44426,3.18,0.01918,3.3,0.0082,0.0228,0.96364
44426,3.18,0.01918,3.4,0.0019,0.0228,0.93529
44426,3.18,0.01918,3.5,0.0009,0.0228,0.90857
44426,3.18,0.01918,3.6,0.0005,0.0228,0.88333
44426,3.18,0.01918,3.7,0.0003,0.0228,0.85946
44426,3.18,0.01918,3.8,0.0003,0.0228,0.83684
44426,3.18,0.01918,3.9,0.0002,0.0228,0.81538
44426,3.18,0.01918,3,0.2256,0.0228,1.06
44426,3.18,0.01918,2.95,0.2755,0.0228,1.07797
44426,3.18,0.09589,2.95,0.2795,0.0228,1.07797
44426,3.18,0.34521,2.95,0.296,0.0228,1.07797
44426,3.18,0.01918,2.9,0.327,0.0228,1.09655
44426,3.18,0.09589,2.9,0.327,0.0228,1.09655
44426,3.18,0.34521,2.9,0.3379,0.0228,1.09655
44426,3.18,0.59452,2.9,0.3615,0.0228,1.09655
44426,3.18,0.59452,2.95,0.3241,0.0228,1.07797
44426,3.18,0.59452,3,0.2907,0.0228,1.06
44426,3.18,0.59452,3.1,0.2305,0.0228,1.02581
44426,3.18,0.59452,3.2,0.1812,0.0228,0.99375
44426,3.18,0.59452,3.3,0.1373,0.0228,0.96364
44426,3.18,0.59452,3.4,0.103,0.0228,0.93529
44426,3.18,0.59452,3.5,0.0773,0.0228,0.90857
44426,3.18,0.59452,3.6,0.057,0.0228,0.88333
44426,3.18,0.59452,3.7,0.0424,0.0228,0.85946
44425,3.26,0.09863,3.4,0.0138,0.023,0.95882
44425,3.26,0.09863,3.5,0.007,0.023,0.93143
44425,3.26,0.09863,3.6,0.0049,0.023,0.90556
44425,3.26,0.09863,3.7,0.0035,0.023,0.88108
44425,3.26,0.09863,3.8,0.0031,0.023,0.85789
44425,3.26,0.09863,3.9,0.0025,0.023,0.8359
44425,3.26,0.09863,4,0.0022,0.023,0.815
44425,3.26,0.09863,4.1,0.0018,0.023,0.79512
44425,3.26,0.09863,4.2,0.0014,0.023,0.77619
44425,3.26,0.09863,3.3,0.0302,0.023,0.98788
44425,3.26,0.09863,4.3,0.0014,0.023,0.75814
44425,3.26,0.09863,4.4,0.001,0.023,0.74091
44425,3.26,0.09863,3.2,0.066,0.023,1.01875
44425,3.26,0.09863,3.1,0.1191,0.023,1.05161
44425,3.26,0.09863,3,0.1985,0.023,1.08667
44425,3.26,0.34795,3.1,0.1775,0.023,1.05161
44425,3.26,0.34795,3.2,0.1238,0.023,1.01875
44425,3.26,0.34795,3.3,0.0862,0.023,0.98788
44425,3.26,0.34795,3.4,0.0605,0.023,0.95882
44425,3.26,0.34795,3.5,0.0403,0.023,0.93143
44425,3.26,0.34795,3.6,0.0293,0.023,0.90556
44425,3.26,0.34795,3.7,0.0199,0.023,0.88108
44425,3.26,0.34795,3.8,0.015,0.023,0.85789
44425,3.26,0.34795,3.9,0.0114,0.023,0.8359
44425,3.26,0.34795,3,0.2397,0.023,1.08667
44425,3.26,0.34795,4,0.0096,0.023,0.815
44425,3.26,0.34795,4.1,0.0083,0.023,0.79512
44425,3.26,0.02192,3.1,0.0966,0.023,1.05161
44425,3.26,0.02192,3.2,0.0317,0.023,1.01875
44425,3.26,0.02192,3.3,0.007,0.023,0.98788
44425,3.26,0.02192,3.4,0.0021,0.023,0.95882
44425,3.26,0.02192,3.5,0.0012,0.023,0.93143
44425,3.26,0.02192,3.6,0.0007,0.023,0.90556
44425,3.26,0.02192,3.7,0.0004,0.023,0.88108
44425,3.26,0.02192,3.8,0.0004,0.023,0.85789
44425,3.26,0.02192,3.9,0.0003,0.023,0.8359
44425,3.26,0.02192,3,0.1892,0.023,1.08667
44425,3.26,0.02192,2.95,0.2395,0.023,1.10508
44425,3.26,0.09863,2.95,0.243,0.023,1.10508
44425,3.26,0.34795,2.95,0.2702,0.023,1.10508
44425,3.26,0.02192,2.9,0.2881,0.023,1.12414
44425,3.26,0.09863,2.9,0.2919,0.023,1.12414
44425,3.26,0.34795,2.9,0.3074,0.023,1.12414
44425,3.26,0.59726,2.9,0.3396,0.023,1.12414
44425,3.26,0.59726,2.95,0.3051,0.023,1.10508
44425,3.26,0.59726,3,0.2717,0.023,1.08667
44425,3.26,0.59726,3.1,0.2169,0.023,1.05161
44425,3.26,0.59726,3.2,0.1692,0.023,1.01875
44425,3.26,0.59726,3.3,0.125,0.023,0.98788
44425,3.26,0.59726,3.4,0.097,0.023,0.95882
44425,3.26,0.59726,3.5,0.0724,0.023,0.93143
44425,3.26,0.59726,3.6,0.0543,0.023,0.90556
44425,3.26,0.59726,3.7,0.0403,0.023,0.88108
44424,3.25,0.10137,3.4,0.0218,0.0229,0.95588
44424,3.25,0.10137,3.5,0.0113,0.0229,0.92857
44424,3.25,0.10137,3.6,0.0069,0.0229,0.90278
44424,3.25,0.10137,3.7,0.0042,0.0229,0.87838
44424,3.25,0.10137,3.8,0.0033,0.0229,0.85526
44424,3.25,0.10137,3.9,0.0027,0.0229,0.83333
44424,3.25,0.10137,4,0.0021,0.0229,0.8125
44424,3.25,0.10137,4.1,0.0018,0.0229,0.79268
44424,3.25,0.10137,4.2,0.0015,0.0229,0.77381
44424,3.25,0.10137,3.3,0.0503,0.0229,0.98485
44424,3.25,0.10137,4.3,0.0014,0.0229,0.75581
44424,3.25,0.10137,4.4,0.001,0.0229,0.73864
44424,3.25,0.10137,3.2,0.099,0.0229,1.01563
44424,3.25,0.10137,3.1,0.1699,0.0229,1.04839
44424,3.25,0.10137,3,0.262,0.0229,1.08333
44424,3.25,0.35068,3.1,0.2142,0.0229,1.04839
44424,3.25,0.35068,3.2,0.1561,0.0229,1.01563
44424,3.25,0.35068,3.3,0.1104,0.0229,0.98485
44424,3.25,0.35068,3.4,0.076,0.0229,0.95588
44424,3.25,0.35068,3.5,0.0516,0.0229,0.92857
44424,3.25,0.35068,3.6,0.0352,0.0229,0.90278
44424,3.25,0.35068,3.7,0.024,0.0229,0.87838
44424,3.25,0.35068,3.8,0.0167,0.0229,0.85526
44424,3.25,0.35068,3.9,0.0126,0.0229,0.83333
44424,3.25,0.35068,3,0.285,0.0229,1.08333
44424,3.25,0.35068,4,0.01,0.0229,0.8125
44424,3.25,0.35068,4.1,0.0082,0.0229,0.79268
44424,3.25,0.02466,3.1,0.1646,0.0229,1.04839
44424,3.25,0.02466,3.2,0.0752,0.0229,1.01563
44424,3.25,0.02466,3.3,0.0225,0.0229,0.98485
44424,3.25,0.02466,3.4,0.0054,0.0229,0.95588
44424,3.25,0.02466,3.5,0.002,0.0229,0.92857
44424,3.25,0.02466,3.6,0.0007,0.0229,0.90278
44424,3.25,0.02466,3.7,0.0003,0.0229,0.87838
44424,3.25,0.02466,3.8,0.0003,0.0229,0.85526
44424,3.25,0.02466,3.9,0.0002,0.0229,0.83333
44424,3.25,0.02466,3,0.262,0.0229,1.08333
44424,3.25,0.02466,2.95,0.312,0.0229,1.10169
44424,3.25,0.10137,2.95,0.312,0.0229,1.10169
44424,3.25,0.35068,2.95,0.3222,0.0229,1.10169
44424,3.25,0.02466,2.9,0.362,0.0229,1.12069
44424,3.25,0.10137,2.9,0.362,0.0229,1.12069
44424,3.25,0.35068,2.9,0.3642,0.0229,1.12069
44424,3.25,0.6,2.9,0.387,0.0229,1.12069
44424,3.25,0.6,2.95,0.3501,0.0229,1.10169
44424,3.25,0.6,3,0.3169,0.0229,1.08333
44424,3.25,0.6,3.1,0.2531,0.0229,1.04839
44424,3.25,0.6,3.2,0.1991,0.0229,1.01563
44424,3.25,0.6,3.3,0.1543,0.0229,0.98485
44424,3.25,0.6,3.4,0.1169,0.0229,0.95588
44424,3.25,0.6,3.5,0.0878,0.0229,0.92857
44424,3.25,0.6,3.6,0.0653,0.0229,0.90278
44424,3.25,0.6,3.7,0.0493,0.0229,0.87838
44421,3.26,0.10959,3.4,0.0212,0.0229,0.95882
44421,3.26,0.10959,3.5,0.0111,0.0229,0.93143
44421,3.26,0.10959,3.6,0.0069,0.0229,0.90556
44421,3.26,0.10959,3.7,0.0042,0.0229,0.88108
44421,3.26,0.10959,3.8,0.0034,0.0229,0.85789
44421,3.26,0.10959,3.9,0.0027,0.0229,0.8359
44421,3.26,0.10959,4,0.0021,0.0229,0.815
44421,3.26,0.10959,4.1,0.0019,0.0229,0.79512
44421,3.26,0.10959,4.2,0.0015,0.0229,0.77619
44421,3.26,0.10959,3.3,0.049,0.0229,0.98788
44421,3.26,0.10959,4.3,0.0015,0.0229,0.75814
44421,3.26,0.10959,4.4,0.001,0.0229,0.74091
44421,3.26,0.10959,3.2,0.0965,0.0229,1.01875
44421,3.26,0.10959,3.1,0.1631,0.0229,1.05161
44421,3.26,0.10959,3,0.254,0.0229,1.08667
44421,3.26,0.3589,3.1,0.2099,0.0229,1.05161
44421,3.26,0.3589,3.2,0.153,0.0229,1.01875
44421,3.26,0.3589,3.3,0.1079,0.0229,0.98788
44421,3.26,0.3589,3.4,0.0743,0.0229,0.95882
44421,3.26,0.3589,3.5,0.0506,0.0229,0.93143
44421,3.26,0.3589,3.6,0.0346,0.0229,0.90556
44421,3.26,0.3589,3.7,0.0235,0.0229,0.88108
44421,3.26,0.3589,3.8,0.0173,0.0229,0.85789
44421,3.26,0.3589,3.9,0.0127,0.0229,0.8359
44421,3.26,0.3589,3,0.2795,0.0229,1.08667
44421,3.26,0.3589,4,0.0098,0.0229,0.815
44421,3.26,0.3589,4.1,0.0083,0.0229,0.79512
44421,3.26,0.03288,3.1,0.159,0.0229,1.05161
44421,3.26,0.03288,3.2,0.0718,0.0229,1.01875
44421,3.26,0.03288,3.3,0.0215,0.0229,0.98788
44421,3.26,0.03288,3.4,0.0056,0.0229,0.95882
44421,3.26,0.03288,3.5,0.0023,0.0229,0.93143
44421,3.26,0.03288,3.6,0.0011,0.0229,0.90556
44421,3.26,0.03288,3.7,0.0004,0.0229,0.88108
44421,3.26,0.03288,3.8,0.0004,0.0229,0.85789
44421,3.26,0.03288,3.9,0.0003,0.0229,0.8359
44421,3.26,0.03288,3,0.254,0.0229,1.08667
44421,3.26,0.03288,2.95,0.304,0.0229,1.10508
44421,3.26,0.10959,2.95,0.304,0.0229,1.10508
44421,3.26,0.3589,2.95,0.3144,0.0229,1.10508
44421,3.26,0.03288,2.9,0.354,0.0229,1.12414
44421,3.26,0.10959,2.9,0.354,0.0229,1.12414
44421,3.26,0.3589,2.9,0.3557,0.0229,1.12414
44421,3.26,0.60822,2.9,0.3812,0.0229,1.12414
44421,3.26,0.60822,2.95,0.3431,0.0229,1.10508
44421,3.26,0.60822,3,0.3109,0.0229,1.08667
44421,3.26,0.60822,3.1,0.247,0.0229,1.05161
44421,3.26,0.60822,3.2,0.1943,0.0229,1.01875
44421,3.26,0.60822,3.3,0.1504,0.0229,0.98788
44421,3.26,0.60822,3.4,0.115,0.0229,0.95882
44421,3.26,0.60822,3.5,0.0861,0.0229,0.93143
44421,3.26,0.60822,3.6,0.0644,0.0229,0.90556
44421,3.26,0.60822,3.7,0.0481,0.0229,0.88108
44420,3.3,0.11233,3.4,0.0243,0.0228,0.97059
44420,3.3,0.11233,3.5,0.0122,0.0228,0.94286
44420,3.3,0.11233,3.6,0.0069,0.0228,0.91667
44420,3.3,0.11233,3.7,0.0042,0.0228,0.89189
44420,3.3,0.11233,3.8,0.0033,0.0228,0.86842
44420,3.3,0.11233,3.9,0.0028,0.0228,0.84615
44420,3.3,0.11233,4,0.0023,0.0228,0.825
44420,3.3,0.11233,4.1,0.0021,0.0228,0.80488
44420,3.3,0.11233,4.2,0.0013,0.0228,0.78571
44420,3.3,0.11233,3.3,0.0503,0.0228,1
44420,3.3,0.11233,4.3,0.0013,0.0228,0.76744
44420,3.3,0.11233,4.4,0.0011,0.0228,0.75
44420,3.3,0.11233,3.2,0.1013,0.0228,1.03125
44420,3.3,0.11233,3.1,0.171,0.0228,1.06452
44420,3.3,0.11233,3,0.261,0.0228,1.1
44420,3.3,0.36164,3.1,0.2125,0.0228,1.06452
44420,3.3,0.36164,3.2,0.1553,0.0228,1.03125
44420,3.3,0.36164,3.3,0.1095,0.0228,1
44420,3.3,0.36164,3.4,0.0754,0.0228,0.97059
44420,3.3,0.36164,3.5,0.0512,0.0228,0.94286
44420,3.3,0.36164,3.6,0.0345,0.0228,0.91667
44420,3.3,0.36164,3.7,0.0237,0.0228,0.89189
44420,3.3,0.36164,3.8,0.0173,0.0228,0.86842
44420,3.3,0.36164,3.9,0.013,0.0228,0.84615
44420,3.3,0.36164,3,0.282,0.0228,1.1
44420,3.3,0.36164,4,0.0103,0.0228,0.825
44420,3.3,0.36164,4.1,0.0084,0.0228,0.80488
44420,3.3,0.03562,3.1,0.1619,0.0228,1.06452
44420,3.3,0.03562,3.2,0.076,0.0228,1.03125
44420,3.3,0.03562,3.3,0.0262,0.0228,1
44420,3.3,0.03562,3.4,0.007,0.0228,0.97059
44420,3.3,0.03562,3.5,0.0029,0.0228,0.94286
44420,3.3,0.03562,3.6,0.0014,0.0228,0.91667
44420,3.3,0.03562,3.7,0.0007,0.0228,0.89189
44420,3.3,0.03562,3.8,0.0006,0.0228,0.86842
44420,3.3,0.03562,3.9,0.0003,0.0228,0.84615
44420,3.3,0.03562,3,0.261,0.0228,1.1
44420,3.3,0.03562,2.95,0.311,0.0228,1.11864
44420,3.3,0.11233,2.95,0.311,0.0228,1.11864
44420,3.3,0.36164,2.95,0.3187,0.0228,1.11864
44420,3.3,0.03562,2.9,0.361,0.0228,1.13793
44420,3.3,0.11233,2.9,0.361,0.0228,1.13793
44420,3.3,0.36164,2.9,0.361,0.0228,1.13793
44420,3.3,0.61096,2.9,0.387,0.0228,1.13793
44420,3.3,0.61096,2.95,0.351,0.0228,1.11864
44420,3.3,0.61096,3,0.3165,0.0228,1.1
44420,3.3,0.61096,3.1,0.2502,0.0228,1.06452
44420,3.3,0.61096,3.2,0.1989,0.0228,1.03125
44420,3.3,0.61096,3.3,0.1535,0.0228,1
44420,3.3,0.61096,3.4,0.1155,0.0228,0.97059
44420,3.3,0.61096,3.5,0.0869,0.0228,0.94286
44420,3.3,0.61096,3.6,0.0657,0.0228,0.91667
44420,3.3,0.61096,3.7,0.0486,0.0228,0.89189
44419,3.32,0.11507,3.4,0.0312,0.023,0.97647
44419,3.32,0.11507,3.5,0.0146,0.023,0.94857
44419,3.32,0.11507,3.6,0.0083,0.023,0.92222
44419,3.32,0.11507,3.7,0.0051,0.023,0.8973
44419,3.32,0.11507,3.8,0.0036,0.023,0.87368
44419,3.32,0.11507,3.9,0.0031,0.023,0.85128
44419,3.32,0.11507,4,0.0027,0.023,0.83
44419,3.32,0.11507,4.1,0.0025,0.023,0.80976
44419,3.32,0.11507,4.2,0.0018,0.023,0.79048
44419,3.32,0.11507,3.3,0.064,0.023,1.00606
44419,3.32,0.11507,4.3,0.0018,0.023,0.77209
44419,3.32,0.11507,4.4,0.0013,0.023,0.75455
44419,3.32,0.11507,3.2,0.1176,0.023,1.0375
44419,3.32,0.11507,3.1,0.195,0.023,1.07097
44419,3.32,0.11507,3,0.295,0.023,1.10667
44419,3.32,0.36438,3.1,0.2333,0.023,1.07097
44419,3.32,0.36438,3.2,0.1719,0.023,1.0375
44419,3.32,0.36438,3.3,0.1221,0.023,1.00606
44419,3.32,0.36438,3.4,0.0844,0.023,0.97647
44419,3.32,0.36438,3.5,0.0571,0.023,0.94857
44419,3.32,0.36438,3.6,0.0383,0.023,0.92222
44419,3.32,0.36438,3.7,0.0261,0.023,0.8973
44419,3.32,0.36438,3.8,0.0188,0.023,0.87368
44419,3.32,0.36438,3.9,0.0139,0.023,0.85128
44419,3.32,0.36438,3,0.3068,0.023,1.10667
44419,3.32,0.36438,4,0.0112,0.023,0.83
44419,3.32,0.36438,4.1,0.0095,0.023,0.80976
44419,3.32,0.03836,3.1,0.195,0.023,1.07097
44419,3.32,0.03836,3.2,0.0973,0.023,1.0375
44419,3.32,0.03836,3.3,0.036,0.023,1.00606
44419,3.32,0.03836,3.4,0.0108,0.023,0.97647
44419,3.32,0.03836,3.5,0.0038,0.023,0.94857
44419,3.32,0.03836,3.6,0.0016,0.023,0.92222
44419,3.32,0.03836,3.7,0.0009,0.023,0.8973
44419,3.32,0.03836,3.8,0.0006,0.023,0.87368
44419,3.32,0.03836,3.9,0.0005,0.023,0.85128
44419,3.32,0.03836,3,0.295,0.023,1.10667
44419,3.32,0.03836,2.95,0.345,0.023,1.12542
44419,3.32,0.11507,2.95,0.345,0.023,1.12542
44419,3.32,0.36438,2.95,0.345,0.023,1.12542
44419,3.32,0.03836,2.9,0.395,0.023,1.14483
44419,3.32,0.11507,2.9,0.395,0.023,1.14483
44419,3.32,0.36438,2.9,0.395,0.023,1.14483
44419,3.32,0.6137,2.9,0.4126,0.023,1.14483
44419,3.32,0.6137,2.95,0.3734,0.023,1.12542
44419,3.32,0.6137,3,0.3371,0.023,1.10667
44419,3.32,0.6137,3.1,0.2723,0.023,1.07097
44419,3.32,0.6137,3.2,0.2138,0.023,1.0375
44419,3.32,0.6137,3.3,0.166,0.023,1.00606
44419,3.32,0.6137,3.4,0.1279,0.023,0.97647
44419,3.32,0.6137,3.5,0.0976,0.023,0.94857
44419,3.32,0.6137,3.6,0.0727,0.023,0.92222
44419,3.32,0.6137,3.7,0.0535,0.023,0.8973
44418,3.27,0.11781,3.4,0.0413,0.0227,0.96176
44418,3.27,0.11781,3.5,0.02,0.0227,0.93429
44418,3.27,0.11781,3.6,0.0112,0.0227,0.90833
44418,3.27,0.11781,3.7,0.0059,0.0227,0.88378
44418,3.27,0.11781,3.8,0.0044,0.0227,0.86053
44418,3.27,0.11781,3.9,0.0035,0.0227,0.83846
44418,3.27,0.11781,4,0.0029,0.0227,0.8175
44418,3.27,0.11781,4.1,0.0027,0.0227,0.79756
44418,3.27,0.11781,4.2,0.0017,0.0227,0.77857
44418,3.27,0.11781,3.3,0.0835,0.0227,0.99091
44418,3.27,0.11781,4.3,0.0017,0.0227,0.76047
44418,3.27,0.11781,4.4,0.0015,0.0227,0.74318
44418,3.27,0.11781,3.2,0.1398,0.0227,1.02188
44418,3.27,0.11781,3.1,0.222,0.0227,1.05484
44418,3.27,0.11781,3,0.322,0.0227,1.09
44418,3.27,0.36712,3.1,0.2549,0.0227,1.05484
44418,3.27,0.36712,3.2,0.1915,0.0227,1.02188
44418,3.27,0.36712,3.3,0.1388,0.0227,0.99091
44418,3.27,0.36712,3.4,0.0971,0.0227,0.96176
44418,3.27,0.36712,3.5,0.066,0.0227,0.93429
44418,3.27,0.36712,3.6,0.044,0.0227,0.90833
44418,3.27,0.36712,3.7,0.0298,0.0227,0.88378
44418,3.27,0.36712,3.8,0.0207,0.0227,0.86053
44418,3.27,0.36712,3.9,0.015,0.0227,0.83846
44418,3.27,0.36712,3,0.3326,0.0227,1.09
44418,3.27,0.36712,4,0.0118,0.0227,0.8175
44418,3.27,0.36712,4.1,0.0099,0.0227,0.79756
44418,3.27,0.0411,3.1,0.222,0.0227,1.05484
44418,3.27,0.0411,3.2,0.1268,0.0227,1.02188
44418,3.27,0.0411,3.3,0.0579,0.0227,0.99091
44418,3.27,0.0411,3.4,0.018,0.0227,0.96176
44418,3.27,0.0411,3.5,0.0059,0.0227,0.93429
44418,3.27,0.0411,3.6,0.0025,0.0227,0.90833
44418,3.27,0.0411,3.7,0.0011,0.0227,0.88378
44418,3.27,0.0411,3.8,0.0007,0.0227,0.86053
44418,3.27,0.0411,3.9,0.0006,0.0227,0.83846
44418,3.27,0.0411,3,0.322,0.0227,1.09
44418,3.27,0.0411,2.95,0.372,0.0227,1.10847
44418,3.27,0.11781,2.95,0.372,0.0227,1.10847
44418,3.27,0.36712,2.95,0.372,0.0227,1.10847
44418,3.27,0.0411,2.9,0.422,0.0227,1.12759
44418,3.27,0.11781,2.9,0.422,0.0227,1.12759
44418,3.27,0.36712,2.9,0.422,0.0227,1.12759
44418,3.27,0.61644,2.9,0.4411,0.0227,1.12759
44418,3.27,0.61644,2.95,0.3979,0.0227,1.10847
44418,3.27,0.61644,3,0.3611,0.0227,1.09
44418,3.27,0.61644,3.1,0.2958,0.0227,1.05484
44418,3.27,0.61644,3.2,0.2359,0.0227,1.02188
44418,3.27,0.61644,3.3,0.1843,0.0227,0.99091
44418,3.27,0.61644,3.4,0.1412,0.0227,0.96176
44418,3.27,0.61644,3.5,0.1069,0.0227,0.93429
44418,3.27,0.61644,3.6,0.0811,0.0227,0.90833
44418,3.27,0.61644,3.7,0.0598,0.0227,0.88378
44417,3.23,0.12055,3.4,0.0257,0.0226,0.95
44417,3.23,0.12055,3.5,0.012,0.0226,0.92286
44417,3.23,0.12055,3.6,0.0071,0.0226,0.89722
44417,3.23,0.12055,3.7,0.0041,0.0226,0.87297
44417,3.23,0.12055,3.8,0.0034,0.0226,0.85
44417,3.23,0.12055,3.9,0.0031,0.0226,0.82821
44417,3.23,0.12055,4,0.0025,0.0226,0.8075
44417,3.23,0.12055,4.1,0.0023,0.0226,0.7878
44417,3.23,0.12055,4.2,0.0021,0.0226,0.76905
44417,3.23,0.12055,3.3,0.0532,0.0226,0.97879
44417,3.23,0.12055,4.3,0.0017,0.0226,0.75116
44417,3.23,0.12055,4.4,0.0015,0.0226,0.73409
44417,3.23,0.12055,3.2,0.104,0.0226,1.00938
44417,3.23,0.12055,3.1,0.1711,0.0226,1.04194
44417,3.23,0.12055,3,0.268,0.0226,1.07667
44417,3.23,0.36986,3.1,0.2137,0.0226,1.04194
44417,3.23,0.36986,3.2,0.1582,0.0226,1.00938
44417,3.23,0.36986,3.3,0.1105,0.0226,0.97879
44417,3.23,0.36986,3.4,0.0754,0.0226,0.95
44417,3.23,0.36986,3.5,0.05,0.0226,0.92286
44417,3.23,0.36986,3.6,0.0334,0.0226,0.89722
44417,3.23,0.36986,3.7,0.0223,0.0226,0.87297
44417,3.23,0.36986,3.8,0.0157,0.0226,0.85
44417,3.23,0.36986,3.9,0.0115,0.0226,0.82821
44417,3.23,0.36986,3,0.2895,0.0226,1.07667
44417,3.23,0.36986,4,0.0087,0.0226,0.8075
44417,3.23,0.36986,4.1,0.008,0.0226,0.7878
44417,3.23,0.04384,3.1,0.168,0.0226,1.04194
44417,3.23,0.04384,3.2,0.079,0.0226,1.00938
44417,3.23,0.04384,3.3,0.0285,0.0226,0.97879
44417,3.23,0.04384,3.4,0.0087,0.0226,0.95
44417,3.23,0.04384,3.5,0.0033,0.0226,0.92286
44417,3.23,0.04384,3.6,0.0017,0.0226,0.89722
44417,3.23,0.04384,3.7,0.0009,0.0226,0.87297
44417,3.23,0.04384,3.8,0.0005,0.0226,0.85
44417,3.23,0.04384,3.9,0.0005,0.0226,0.82821
44417,3.23,0.04384,3,0.268,0.0226,1.07667
44417,3.23,0.04384,2.95,0.318,0.0226,1.09492
44417,3.23,0.12055,2.95,0.318,0.0226,1.09492
44417,3.23,0.36986,2.95,0.3237,0.0226,1.09492
44417,3.23,0.04384,2.9,0.368,0.0226,1.11379
44417,3.23,0.12055,2.9,0.368,0.0226,1.11379
44417,3.23,0.36986,2.9,0.368,0.0226,1.11379
44417,3.23,0.61918,2.9,0.3901,0.0226,1.11379
44417,3.23,0.61918,2.95,0.3531,0.0226,1.09492
44417,3.23,0.61918,3,0.3206,0.0226,1.07667
44417,3.23,0.61918,3.1,0.2548,0.0226,1.04194
44417,3.23,0.61918,3.2,0.2017,0.0226,1.00938
44417,3.23,0.61918,3.3,0.154,0.0226,0.97879
44417,3.23,0.61918,3.4,0.116,0.0226,0.95
44417,3.23,0.61918,3.5,0.0884,0.0226,0.92286
44417,3.23,0.61918,3.6,0.0647,0.0226,0.89722
